"","parole","anniparole","personeparole","personeparoleita","votoparole","votoparoleita"
"71763","sport","2003","63158","10","5.5","2.57717014072585"
"71764","danza","2003","63158","10","5.5","2.57717014072585"
"71765","giovane","2003","63158","10","5.5","2.57717014072585"
"71766","ombra","2003","63158","10","5.5","2.57717014072585"
"71767","storia","2001","40","2","4.2","2.57713189778319"
"71768","colpevole","2000","5616","2","5.7","2.57713189778319"
"71769","morti","2002","624","2","3.3","2.57713189778319"
"71770","viaggi","2001","1477","4","7.3","2.57723362607132"
"71771","danza","2001","1477","4","7.3","2.57723362607132"
"71772","guerra","1999","2654","12","6.5","2.57720717384404"
"71773","sesso","2002","112","2","5.7","2.57713189778319"
"71774","vita","2002","3012","2","4.8","2.57713189778319"
"71775","vita","2003","21","1","6.1","2.57720717384404"
"71776","morte","2002","112","22","5.7","2.5771754311713"
"71777","amore","2002","89","2","7.3","2.57718072161676"
"71778","vita","2002","89","2","7.3","2.57718072161676"
"71779","morte","2002","89","2","7.3","2.57718072161676"
"71780","viaggi","2002","89","2","7.3","2.57718072161676"
"71781","passato","2002","89","2","7.3","2.57718072161676"
"71782","danza","2002","89","2","7.3","2.57718072161676"
"71783","banca","2002","89","2","7.3","2.57718072161676"
"71784","giovane","2002","89","2","7.3","2.57718072161676"
"71785","famoso","1990","795","1","5.6","2.57726007829859"
"71786","giovane","1990","795","1","5.6","2.57726007829859"
"71787","amore","2003","7922","1","6.8","2.57726007829859"
"71788","sconosciuto","2003","7922","1","6.8","2.57726007829859"
"71789","vita","2003","7922","1","6.8","2.57726007829859"
"71790","futuro","2003","7922","1","6.8","2.57726007829859"
"71791","ricco","2003","7922","1","6.8","2.57726007829859"
"71792","campagna","2003","6201","9","5.8","2.5772230451804"
"71793","eroe","2003","6201","9","5.8","2.5772230451804"
"71794","amore","2003","10392","9","6.7","2.57718601206222"
"71795","storia","2003","10392","9","6.7","2.57718601206222"
"71796","azioni","2003","10392","9","6.7","2.57718601206222"
"71797","storia","2003","7721","6","5.6","2.57720717384404"
"71798","omicidio","2003","7721","6","5.6","2.57720717384404"
"71799","vita","2003","4727","2","7.3","2.57713189778319"
"71800","magia","2003","4727","2","7.3","2.57713189778319"
"71801","giovane","2003","1853","2","6.5","2.57713189778319"
"71802","viaggi","2002","112","2","5.7","2.57713189778319"
"71803","vita","2003","19094","8","7.1","2.57717014072585"
"71804","viaggi","2003","19094","8","7.1","2.57717014072585"
"71805","delitto","2003","21634","12","7.1","2.57720188339858"
"71806","omicidio","2003","21634","12","7.1","2.57720188339858"
"71807","mare","2001","1286","2","7.5","2.57713189778319"
"71808","sparare","2001","1286","2","7.5","2.57713189778319"
"71809","vita","2001","29","2","5.9","2.57713189778319"
"71810","giovane","2003","6023","2","6.4","2.57715426938948"
"71811","storia","2002","929937","3","8.2","2.57724420696223"
"71812","delitto","1987","2459","2","6.9","2.57713189778319"
"71813","vita","1987","2459","2","6.9","2.57713189778319"
"71814","campagna","1987","2459","2","6.9","2.57713189778319"
"71815","giovane","1987","2459","2","6.9","2.57713189778319"
"71816","vita","2003","188249","29","6.2","2.57718601206222"
"71817","povero","2003","188249","29","6.2","2.57718601206222"
"71818","passato","2006","8","2","4.8","2.57713189778319"
"71819","amore","2006","103714","5","5.9","2.57719659295313"
"71820","morte","2006","103714","5","5.9","2.57719659295313"
"71821","sport","2006","103714","5","5.9","2.57719659295313"
"71822","vita","2001","18","2","7","2.57713189778319"
"71823","giovane","1975","429","2","6.7","2.57713189778319"
"71824","vita","1967","218","2","9.1","2.57713189778319"
"71825","morte","1967","218","2","9.1","2.57713189778319"
"71826","gang","1999","5247","2","6.2","2.57715426938948"
"71827","vita","1999","5247","2","6.2","2.57715426938948"
"71828","campagna","1931","112","2","5.7","2.57713189778319"
"71829","azioni","1969","1708","2","6.3","2.57713189778319"
"71830","spazio","2007","112","2","5.7","2.57713189778319"
"71831","vita","2007","112","2","5.7","2.57713189778319"
"71832","treno","2003","3118","3","7","2.57717014072585"
"71833","azioni","2002","9","2","4.1","2.57713189778319"
"71834","morte","2000","12317","2","8.1","2.57713189778319"
"71835","danza","2000","12317","2","8.1","2.57713189778319"
"71836","giovane","2000","12317","2","8.1","2.57713189778319"
"71837","potere","2000","12317","2","8.1","2.57713189778319"
"71838","storia","2002","2791","5","8.1","2.57720717384404"
"71839","vita","2002","2791","5","8.1","2.57720717384404"
"71840","omicidio","2002","2791","5","8.1","2.57720717384404"
"71841","barca","2003","43268","24","6.7","2.57720717384404"
"71842","famoso","2003","43268","24","6.7","2.57720717384404"
"71843","mare","2003","43268","24","6.7","2.57720717384404"
"71844","danza","2003","43268","24","6.7","2.57720717384404"
"71845","giovane","2003","11894","15","4.6","2.5772230451804"
"71846","azioni","2002","20034","3","3.3","2.57710136493493"
"71847","giovane","2002","20034","3","3.3","2.57710136493493"
"71848","potere","2002","20034","3","3.3","2.57710136493493"
"71849","uomini","1977","362","2","4.8","2.57713189778319"
"71850","donne","1977","362","2","4.8","2.57713189778319"
"71851","uomini","1945","230","2","6.8","2.57713189778319"
"71852","felicità","1945","230","2","6.8","2.57713189778319"
"71853","storia","1945","230","2","6.8","2.57713189778319"
"71854","impresa","2003","272","3","7","2.57719130250767"
"71855","guerra","2003","272","3","7","2.57719130250767"
"71856","vita","2003","179144","47","6.3","2.57721246428949"
"71857","tratto da","2003","179144","47","6.3","2.57721246428949"
"71858","donne","2002","30635","2","7","2.57710136493493"
"71859","ricco","2002","30635","2","7","2.57710136493493"
"71860","football","2002","31267","9","5.7","2.57721775473495"
"71861","banda","2002","31267","9","5.7","2.57721775473495"
"71862","squadra","2002","31267","9","5.7","2.57721775473495"
"71863","borsa","2002","31267","9","5.7","2.57721775473495"
"71864","donne","2002","3654","2","6.9","2.57713189778319"
"71865","futuro","2002","3654","2","6.9","2.57713189778319"
"71866","passato","2002","3654","2","6.9","2.57713189778319"
"71867","squadra","2003","33827","11","5.3","2.57723362607132"
"71868","omicidio","2003","33827","11","5.3","2.57723362607132"
"71869","passato","2003","33827","11","5.3","2.57723362607132"
"71870","storia","2002","10630","11","7.2","2.57718072161676"
"71871","morte","2002","10630","11","7.2","2.57718072161676"
"71872","innamorata","2003","185173","25","6.4","2.57721775473495"
"71873","campagna","2003","185173","25","6.4","2.57721775473495"
"71874","danza","2003","185173","25","6.4","2.57721775473495"
"71875","uomini","2003","1678","3","6.5","2.57719130250767"
"71876","amore","2003","1678","3","6.5","2.57719130250767"
"71877","guerra","2003","1678","3","6.5","2.57719130250767"
"71878","vita","2003","1678","3","6.5","2.57719130250767"
"71879","guerriero","2003","1678","3","6.5","2.57719130250767"
"71880","arma","2003","1678","3","6.5","2.57719130250767"
"71881","giovane","2003","1678","3","6.5","2.57719130250767"
"71882","calcio","2002","605","3","5.8","2.57719130250767"
"71883","amore","2002","605","3","5.8","2.57719130250767"
"71884","spazio","2002","605","3","5.8","2.57719130250767"
"71885","vita","2002","605","3","5.8","2.57719130250767"
"71886","amore","2001","32580","10","7.2","2.5771754311713"
"71887","vita","2001","32580","10","7.2","2.5771754311713"
"71888","mare","2001","32580","10","7.2","2.5771754311713"
"71889","giovane","2003","29","5","5.8","2.57712252671675"
"71890","danza","1998","26","1","6.9","2.57720717384404"
"71891","passato","2003","84288","19","7.1","2.57721775473495"
"71892","amore","2002","251","2","6.8","2.57713189778319"
"71893","passato","2002","251","2","6.8","2.57713189778319"
"71894","amore","2002","2703","5","7.4","2.57714368849857"
"71895","impresa","2002","2703","5","7.4","2.57714368849857"
"71896","giovane","2002","2703","5","7.4","2.57714368849857"
"71897","vita","2002","34249","2","7.6","2.57718072161676"
"71898","droga","2002","34249","2","7.6","2.57718072161676"
"71899","uomini","2004","5645","52","6","2.57715955983494"
"71900","innamorato","2004","5645","52","6","2.57715955983494"
"71901","passato","2004","5645","52","6","2.57715955983494"
"71902","danza","2003","9","4","4.8","2.57715426938948"
"71903","storia","2004","18041","8","5.9","2.57721246428949"
"71904","morte","2003","24493","4","7.1","2.57720717384404"
"71905","azioni","2004","81","1","6.2","2.57715426938948"
"71906","battaglia","2002","6903","1","6.7","2.57720717384404"
"71907","amare","2002","6903","1","6.7","2.57720717384404"
"71908","vita","2002","6903","1","6.7","2.57720717384404"
"71909","mare","2002","6903","1","6.7","2.57720717384404"
"71910","azienda","2002","6903","1","6.7","2.57720717384404"
"71911","famoso","2004","72786","14","6.7","2.57723891651677"
"71912","cowboy","2004","72786","14","6.7","2.57723891651677"
"71913","malattia","2001","1814","2","6.8","2.57726007829859"
"71914","vita","2001","1814","2","6.8","2.57726007829859"
"71915","azioni","2001","1814","2","6.8","2.57726007829859"
"71916","compagnia","2001","1814","2","6.8","2.57726007829859"
"71917","banda","2003","5892","1","6.1","2.57726007829859"
"71918","azioni","2003","5892","1","6.1","2.57726007829859"
"71919","eroe","2003","5892","1","6.1","2.57726007829859"
"71920","vita","2007","112","240","5.7","2.57714897894403"
"71921","giovane","2007","112","240","5.7","2.57714897894403"
"71922","amare","2002","112","2","5.7","2.57713189778319"
"71923","vita","2002","112","2","5.7","2.57713189778319"
"71924","mare","2002","112","2","5.7","2.57713189778319"
"71925","vita","2003","1316","2","5.4","2.57713189778319"
"71926","mare","2003","1316","2","5.4","2.57713189778319"
"71927","vita","2004","45","2","6.9","2.57713189778319"
"71928","paura","2002","23530","12","5.2","2.57718072161676"
"71929","vita","2002","23530","12","5.2","2.57718072161676"
"71930","viaggi","2002","23530","12","5.2","2.57718072161676"
"71931","futuro","2002","23530","12","5.2","2.57718072161676"
"71932","giovane","2002","23530","12","5.2","2.57718072161676"
"71933","amore","2001","112","2","5.7","2.57713189778319"
"71934","vita","2001","112","2","5.7","2.57713189778319"
"71935","squadra","2003","201695","38","6.6","2.57721246428949"
"71936","guerra","2003","201695","38","6.6","2.57721246428949"
"71937","droga","2003","201695","38","6.6","2.57721246428949"
"71938","morte","1966","93","2","7.6","2.57713189778319"
"71939","sesso","1966","93","2","7.6","2.57713189778319"
"71940","giovane","1941","1770","2","6.2","2.57713189778319"
"71941","storia","2003","17755","12","6.9","2.5772230451804"
"71942","droga","2003","17755","12","6.9","2.5772230451804"
"71943","vita","2004","28411","14","4.8","2.57713310760766"
"71944","ricco","2004","28411","14","4.8","2.57713310760766"
"71945","giovane","2002","1496","2","7","2.57718072161676"
"71946","uomini","2003","112","17","5.7","2.57724949740768"
"71947","morte","2003","28384","19","5","2.5772230451804"
"71948","danza","2003","28384","19","5","2.5772230451804"
"71949","vecchio","2003","13379","15","5.4","2.57718601206222"
"71950","giovane","2003","122716","23","6.6","2.57719130250767"
"71951","viaggi","2002","52977","14","5.1","2.57723891651677"
"71952","banda","2003","43427","7","5.6","2.5772230451804"
"71953","calcio","2005","75","5","5.4","2.57721775473495"
"71954","squadra","2005","75","5","5.4","2.57721775473495"
"71955","banca","2005","75","5","5.4","2.57721775473495"
"71956","paura","2002","18510","9","3.3","2.57711723627129"
"71957","vita","2002","18510","9","3.3","2.57711723627129"
"71958","luce","2002","18510","9","3.3","2.57711723627129"
"71959","malattia","1996","115837","2","7.4","2.57713189778319"
"71960","paura","1996","115837","2","7.4","2.57713189778319"
"71961","malvagio","1996","115837","2","7.4","2.57713189778319"
"71962","vita","2002","12284","2","6.6","2.57713189778319"
"71963","omicidio","2002","12284","2","6.6","2.57713189778319"
"71964","squadra","2002","20020","2","5.3","2.57715426938948"
"71965","giovane","2002","20020","2","5.3","2.57715426938948"
"71966","vita","1998","17125","9","7.2","2.5772230451804"
"71967","danza","1998","17125","9","7.2","2.5772230451804"
"71968","storia","2002","958","2","6.8","2.57713189778319"
"71969","spazio","2002","958","2","6.8","2.57713189778319"
"71970","uomini","2007","531","2","6.5","2.57713189778319"
"71971","impresa","1970","12","2","3.9","2.57713189778319"
"71972","danza","1970","12","2","3.9","2.57713189778319"
"71973","azienda","1970","12","2","3.9","2.57713189778319"
"71974","famoso","1990","59","2","6","2.57713189778319"
"71975","sconosciuto","1990","59","2","6","2.57713189778319"
"71976","storia","1990","59","2","6","2.57713189778319"
"71977","passato","2005","112","6","5.7","2.57709078404402"
"71978","ricco","2005","112","6","5.7","2.57709078404402"
"71979","giovane","2005","112","6","5.7","2.57709078404402"
"71980","guerra","2004","112","2","5.7","2.57707491270765"
"71981","passato","2004","112","2","5.7","2.57707491270765"
"71982","ricco","2004","112","2","5.7","2.57707491270765"
"71983","viaggi","2001","1312","2","7.2","2.57713189778319"
"71984","danza","2001","1312","2","7.2","2.57713189778319"
"71985","giovane","2001","1312","2","7.2","2.57713189778319"
"71986","giovane","2003","2202","2","7.6","2.57713189778319"
"71987","battaglia","2007","65","5","7.3","2.57721775473495"
"71988","guerra","2007","65","5","7.3","2.57721775473495"
"71989","giovane","2007","65","5","7.3","2.57721775473495"
"71990","vita","2002","20","2","2.8","2.57713189778319"
"71991","giovane","2004","112","2","5.7","2.57713189778319"
"71992","uomini","1903","14603","2","7.3","2.57720717384404"
"71993","treno","1903","14603","2","7.3","2.57720717384404"
"71994","giovane","2001","12","2","4.7","2.57713189778319"
"71995","ombra","2005","51","2","3.5","2.57713189778319"
"71996","omicidio","2007","48","2","6","2.57713189778319"
"71997","uomini","2007","1564","2","6.3","2.57713189778319"
"71998","vita","2007","1564","2","6.3","2.57713189778319"
"71999","azioni","2007","1564","2","6.3","2.57713189778319"
"72000","morte","2008","28278","1","5.7","2.57704846048037"
"72001","ballo","1956","112","2","5.7","2.57713189778319"
"72002","giovane","1956","112","2","5.7","2.57713189778319"
"72003","passato","1997","10956","2","7.2","2.57713189778319"
"72004","giovane","1997","10956","2","7.2","2.57713189778319"
"72005","sconfitta","1991","112","2","5.7","2.57713189778319"
"72006","guerra","1991","112","2","5.7","2.57713189778319"
